val_loss,val_accuracy,loss,accuracy
0.9235253812259964,0.6103990077972412,1.036114227763688,0.5876325964927673
0.8763699430402683,0.6226755976676941,0.9189731748559841,0.6225682497024536
0.845010278586081,0.6687127351760864,0.8847316102393995,0.6392236351966858
0.8317774272950725,0.6714208126068115,0.8747041857557355,0.6420672535896301
0.8316921147656239,0.6674489974975586,0.8542348140735062,0.652764618396759
0.8202717412161599,0.6706987023353577,0.8422272761555187,0.658858060836792
0.8173394747042101,0.6730456948280334,0.8443570096345875,0.6599413156509399
0.8214222009290877,0.6687127351760864,0.8331409574738745,0.662423849105835
