val_loss,val_accuracy,loss,accuracy
0.15071659337841534,0.9512547254562378,0.33700419434896306,0.859896183013916
0.07686052515922545,0.9817656874656677,0.11610803643472306,0.9689460396766663
0.12054219534867808,0.9781548976898193,0.09760700870625619,0.9753103256225586
0.05943148809152726,0.9842932224273682,0.08585440307213285,0.9780185222625732
0.057718107013102794,0.9835710525512695,0.08129561092663339,0.9808169603347778
