loss,accuracy,val_loss,val_accuracy
1.0478169918060303,0.5609117746353149,0.8634897470474243,0.6396461725234985
0.8671356439590454,0.630422055721283,0.8175236582756042,0.6643798351287842
0.8331687450408936,0.6456781625747681,0.8022422790527344,0.6685322523117065
0.8160602450370789,0.655337393283844,0.7964891791343689,0.6690738201141357
0.8054054379463196,0.658903181552887,0.7955498099327087,0.6674489974975586
0.7908702492713928,0.6647257804870605,0.7870458364486694,0.673948347568512
0.7829300761222839,0.6685172915458679,0.7883480191230774,0.6717818975448608
